Source,Target,airline,country,airline_name
IAH,MKE,UA,United States,United Airlines
IAH,MLM,UA,United States,United Airlines
IAH,MLU,UA,United States,United Airlines
IAH,MOB,UA,United States,United Airlines
IAH,MSP,UA,United States,United Airlines
IAH,MSY,UA,United States,United Airlines
IAH,MSY,UA,United States,United Airlines
IAH,MTY,UA,United States,United Airlines
IAH,MUC,UA,United States,United Airlines
IAH,NAS,UA,United States,United Airlines
IAH,NAS,UA,United States,United Airlines
IAH,NRT,UA,United States,United Airlines
IAH,OAX,UA,United States,United Airlines
IAH,OKC,UA,United States,United Airlines
IAH,OKC,UA,United States,United Airlines
IAH,OMA,UA,United States,United Airlines
IAH,ONT,UA,United States,United Airlines
IAH,ORD,UA,United States,United Airlines
IAH,ORF,UA,United States,United Airlines
IAH,PBC,UA,United States,United Airlines
IAH,PBI,UA,United States,United Airlines
IAH,PBI,UA,United States,United Airlines
IAH,PDX,UA,United States,United Airlines
IAH,PEK,UA,United States,United Airlines
IAH,PHL,UA,United States,United Airlines
IAH,PHL,UA,United States,United Airlines
IAH,PHX,UA,United States,United Airlines
IAH,PIT,UA,United States,United Airlines
IAH,PIT,UA,United States,United Airlines
IAH,PNS,UA,United States,United Airlines
IAH,POS,UA,United States,United Airlines
IAH,PSP,UA,United States,United Airlines
IAH,PTY,UA,United States,United Airlines
IAH,PVR,UA,United States,United Airlines
IAH,PVR,UA,United States,United Airlines
IAH,QRO,UA,United States,United Airlines
IAH,RDU,UA,United States,United Airlines
IAH,RDU,UA,United States,United Airlines
IAH,RIC,UA,United States,United Airlines
IAH,RSW,UA,United States,United Airlines
IAH,RSW,UA,United States,United Airlines
IAH,RTB,UA,United States,United Airlines
IAH,SAL,UA,United States,United Airlines
IAH,SAL,UA,United States,United Airlines
IAH,SAN,UA,United States,United Airlines
IAH,SAP,UA,United States,United Airlines
IAH,SAT,UA,United States,United Airlines
IAH,SAT,UA,United States,United Airlines
IAH,SAV,UA,United States,United Airlines
IAH,SDF,UA,United States,United Airlines
IAH,SEA,UA,United States,United Airlines
IAH,SFO,UA,United States,United Airlines
IAH,SHV,UA,United States,United Airlines
IAH,SJC,UA,United States,United Airlines
IAH,SJD,UA,United States,United Airlines
IAH,SJO,UA,United States,United Airlines
IAH,SJU,UA,United States,United Airlines
IAH,SLC,UA,United States,United Airlines
IAH,SLP,UA,United States,United Airlines
IAH,SLW,UA,United States,United Airlines
IAH,SMF,UA,United States,United Airlines
IAH,SNA,UA,United States,United Airlines
IAH,STL,UA,United States,United Airlines
IAH,TAM,UA,United States,United Airlines
IAH,TGU,UA,United States,United Airlines
IAH,TPA,UA,United States,United Airlines
IAH,TRC,UA,United States,United Airlines
IAH,TUL,UA,United States,United Airlines
IAH,TUS,UA,United States,United Airlines
IAH,TYR,UA,United States,United Airlines
IAH,TYS,UA,United States,United Airlines
IAH,UIO,UA,United States,United Airlines
IAH,VER,UA,United States,United Airlines
IAH,VPS,UA,United States,United Airlines
IAH,VSA,UA,United States,United Airlines
IAH,XNA,UA,United States,United Airlines
IAH,YEG,UA,United States,United Airlines
IAH,YUL,UA,United States,United Airlines
IAH,YVR,UA,United States,United Airlines
IAH,YYC,UA,United States,United Airlines
IAH,YYC,UA,United States,United Airlines
IAH,YYZ,UA,United States,United Airlines
IAH,ZIH,UA,United States,United Airlines
IAH,ZLO,UA,United States,United Airlines
ICN,JFK,UA,United States,United Airlines
ICN,LAX,UA,United States,United Airlines
ICN,NRT,UA,United States,United Airlines
ICN,REP,UA,United States,United Airlines
ICN,SEA,UA,United States,United Airlines
ICN,SFO,UA,United States,United Airlines
ICN,SFO,UA,United States,United Airlines
ICT,DEN,UA,United States,United Airlines
ICT,DEN,UA,United States,United Airlines
ICT,IAH,UA,United States,United Airlines
ICT,LAX,UA,United States,United Airlines
ICT,ORD,UA,United States,United Airlines
IDA,DEN,UA,United States,United Airlines
IGM,PGA,UA,United States,United Airlines
IND,CLE,UA,United States,United Airlines
IND,DEN,UA,United States,United Airlines
IND,EWR,UA,United States,United Airlines
IND,IAD,UA,United States,United Airlines
IND,IAH,UA,United States,United Airlines
IND,IAH,UA,United States,United Airlines
IND,ORD,UA,United States,United Airlines
IND,SFO,UA,United States,United Airlines
ISN,DEN,UA,United States,United Airlines
ITH,EWR,UA,United States,United Airlines
ITO,LAX,UA,United States,United Airlines
JAC,DEN,UA,United States,United Airlines
JAC,DEN,UA,United States,United Airlines
JAN,IAH,UA,United States,United Airlines
JAN,ORD,UA,United States,United Airlines
JAX,EWR,UA,United States,United Airlines
JAX,IAD,UA,United States,United Airlines
JAX,IAH,UA,United States,United Airlines
JAX,MHH,UA,United States,United Airlines
JAX,ORD,UA,United States,United Airlines
JAX,ORD,UA,United States,United Airlines
JAX,TPA,UA,United States,United Airlines
JED,ADD,UA,United States,United Airlines
JED,FRA,UA,United States,United Airlines
JFK,BOG,UA,United States,United Airlines
JFK,BRU,UA,United States,United Airlines
JFK,CAI,UA,United States,United Airlines
JFK,DUB,UA,United States,United Airlines
JFK,FRA,UA,United States,United Airlines
JFK,GVA,UA,United States,United Airlines
JFK,IAD,UA,United States,United Airlines
JFK,ICN,UA,United States,United Airlines
JFK,JNB,UA,United States,United Airlines
JFK,LAX,UA,United States,United Airlines
JFK,MUC,UA,United States,United Airlines
JFK,NRT,UA,United States,United Airlines
JFK,PEK,UA,United States,United Airlines
JFK,PTY,UA,United States,United Airlines
JFK,SAL,UA,United States,United Airlines
JFK,SFO,UA,United States,United Airlines
JFK,VIE,UA,United States,United Airlines
JFK,ZRH,UA,United States,United Airlines
JHW,BFD,UA,United States,United Airlines
JHW,CLE,UA,United States,United Airlines
JNB,DKR,UA,United States,United Airlines
JNB,JFK,UA,United States,United Airlines
JST,AOO,UA,United States,United Airlines
JST,IAD,UA,United States,United Airlines
KGL,EBB,UA,United States,United Airlines
KGL,NBO,UA,United States,United Airlines
KIX,GUM,UA,United States,United Airlines
KIX,SFO,UA,United States,United Airlines
KOA,DEN,UA,United States,United Airlines
KOA,LAX,UA,United States,United Airlines
KOA,SFO,UA,United States,United Airlines
KSA,KWA,UA,United States,United Airlines
KSA,PNI,UA,United States,United Airlines
KWA,KSA,UA,United States,United Airlines
KWA,MAJ,UA,United States,United Airlines
KWA,PNI,UA,United States,United Airlines
KWI,BAH,UA,United States,United Airlines
KWI,IAD,UA,United States,United Airlines
LAD,FIH,UA,United States,United Airlines
LAN,ORD,UA,United States,United Airlines
LAR,DEN,UA,United States,United Airlines
LAS,CLE,UA,United States,United Airlines
LAS,DEN,UA,United States,United Airlines
LAS,DEN,UA,United States,United Airlines
LAS,EWR,UA,United States,United Airlines
LAS,FAT,UA,United States,United Airlines
LAS,IAD,UA,United States,United Airlines
LAS,IAH,UA,United States,United Airlines
LAS,LAX,UA,United States,United Airlines
LAS,LAX,UA,United States,United Airlines
LAS,ORD,UA,United States,United Airlines
LAS,PSP,UA,United States,United Airlines
LAS,PTY,UA,United States,United Airlines
LAS,SFO,UA,United States,United Airlines
LAS,SFO,UA,United States,United Airlines
LAX,ABQ,UA,United States,United Airlines
LAX,AKL,UA,United States,United Airlines
LAX,ASE,UA,United States,United Airlines
LAX,AUS,UA,United States,United Airlines
LAX,BFL,UA,United States,United Airlines
LAX,BJX,UA,United States,United Airlines
LAX,BOI,UA,United States,United Airlines
LAX,BOS,UA,United States,United Airlines
LAX,BWI,UA,United States,United Airlines
LAX,CLD,UA,United States,United Airlines
LAX,CLE,UA,United States,United Airlines
LAX,COS,UA,United States,United Airlines
LAX,CUN,UA,United States,United Airlines
LAX,DEN,UA,United States,United Airlines
LAX,DFW,UA,United States,United Airlines
LAX,DGO,UA,United States,United Airlines
LAX,EWR,UA,United States,United Airlines
LAX,FAT,UA,United States,United Airlines
LAX,FRA,UA,United States,United Airlines
LAX,GDL,UA,United States,United Airlines
LAX,HND,UA,United States,United Airlines
LAX,HNL,UA,United States,United Airlines
LAX,IAD,UA,United States,United Airlines
LAX,IAH,UA,United States,United Airlines
LAX,IAH,UA,United States,United Airlines
LAX,ICN,UA,United States,United Airlines
LAX,ICT,UA,United States,United Airlines
LAX,IGM,UA,United States,United Airlines
LAX,ITO,UA,United States,United Airlines
LAX,JFK,UA,United States,United Airlines
LAX,KOA,UA,United States,United Airlines
LAX,LAS,UA,United States,United Airlines
LAX,LAS,UA,United States,United Airlines
LAX,LHR,UA,United States,United Airlines
LAX,LIH,UA,United States,United Airlines
LAX,MCO,UA,United States,United Airlines
LAX,MEX,UA,United States,United Airlines
LAX,MRY,UA,United States,United Airlines
LAX,MSP,UA,United States,United Airlines
LAX,MSY,UA,United States,United Airlines
LAX,MUC,UA,United States,United Airlines
LAX,NRT,UA,United States,United Airlines
LAX,NRT,UA,United States,United Airlines
LAX,OGG,UA,United States,United Airlines
LAX,OKC,UA,United States,United Airlines
LAX,ORD,UA,United States,United Airlines
LAX,PDX,UA,United States,United Airlines
LAX,PEK,UA,United States,United Airlines
LAX,PHX,UA,United States,United Airlines
LAX,PIT,UA,United States,United Airlines
LAX,PSP,UA,United States,United Airlines
LAX,PTY,UA,United States,United Airlines
LAX,PVG,UA,United States,United Airlines
LAX,PVR,UA,United States,United Airlines
LAX,RNO,UA,United States,United Airlines
LAX,SAL,UA,United States,United Airlines
LAX,SAN,UA,United States,United Airlines
LAX,SAT,UA,United States,United Airlines
LAX,SBA,UA,United States,United Airlines
LAX,SBP,UA,United States,United Airlines
LAX,SEA,UA,United States,United Airlines
LAX,SEA,UA,United States,United Airlines
LAX,SFO,UA,United States,United Airlines
LAX,SJC,UA,United States,United Airlines
LAX,SJD,UA,United States,United Airlines
LAX,SLC,UA,United States,United Airlines
LAX,SMF,UA,United States,United Airlines
LAX,SMX,UA,United States,United Airlines
LAX,SYD,UA,United States,United Airlines
LAX,TUS,UA,United States,United Airlines
LAX,YLW,UA,United States,United Airlines
LAX,YUL,UA,United States,United Airlines
LAX,YUM,UA,United States,United Airlines
LAX,YVR,UA,United States,United Airlines
LAX,YYZ,UA,United States,United Airlines
LAX,ZRH,UA,United States,United Airlines
LBB,DEN,UA,United States,United Airlines
LBB,IAH,UA,United States,United Airlines
LBL,DDC,UA,United States,United Airlines
LBL,DEN,UA,United States,United Airlines
LCH,IAH,UA,United States,United Airlines
LED,VIE,UA,United States,United Airlines
LEX,IAH,UA,United States,United Airlines
LEX,ORD,UA,United States,United Airlines
LFT,IAH,UA,United States,United Airlines
LFW,BRU,UA,United States,United Airlines
LGA,CLE,UA,United States,United Airlines
LGA,DEN,UA,United States,United Airlines
LGA,IAD,UA,United States,United Airlines
LGA,IAH,UA,United States,United Airlines
LGA,ORD,UA,United States,United Airlines
LGA,ORD,UA,United States,United Airlines
LGA,YOW,UA,United States,United Airlines
LGA,YUL,UA,United States,United Airlines
LGA,YYZ,UA,United States,United Airlines
LHR,EWR,UA,United States,United Airlines
LHR,IAD,UA,United States,United Airlines
LHR,IAH,UA,United States,United Airlines
LHR,LAX,UA,United States,United Airlines
LHR,ORD,UA,United States,United Airlines
LHR,SFO,UA,United States,United Airlines
LIH,DEN,UA,United States,United Airlines
LIH,HNL,UA,United States,United Airlines
LIH,LAX,UA,United States,United Airlines
LIH,SFO,UA,United States,United Airlines
LIM,EWR,UA,United States,United Airlines
LIM,IAH,UA,United States,United Airlines
LIM,MIA,UA,United States,United Airlines
LIR,EWR,UA,United States,United Airlines
LIR,IAH,UA,United States,United Airlines
LIS,EWR,UA,United States,United Airlines
LIS,MIA,UA,United States,United Airlines
LIS,TMS,UA,United States,United Airlines
LIT,DEN,UA,United States,United Airlines
LIT,IAH,UA,United States,United Airlines
LIT,ORD,UA,United States,United Airlines
LMT,PDX,UA,United States,United Airlines
LMT,SFO,UA,United States,United Airlines
LNK,DEN,UA,United States,United Airlines
LNK,ORD,UA,United States,United Airlines
LOS,FRA,UA,United States,United Airlines
LOS,IAH,UA,United States,United Airlines
LOS,PHC,UA,United States,United Airlines
LRD,IAH,UA,United States,United Airlines
LWB,IAD,UA,United States,United Airlines
MAD,EWR,UA,United States,United Airlines
MAF,DEN,UA,United States,United Airlines
MAF,IAH,UA,United States,United Airlines
MAJ,HNL,UA,United States,United Airlines
MAJ,KWA,UA,United States,United Airlines
MAN,EWR,UA,United States,United Airlines
MBJ,EWR,UA,United States,United Airlines
MBJ,IAD,UA,United States,United Airlines
MBJ,IAH,UA,United States,United Airlines
MBS,ORD,UA,United States,United Airlines
MCI,CLE,UA,United States,United Airlines
MCI,DEN,UA,United States,United Airlines
MCI,DEN,UA,United States,United Airlines
MCI,EWR,UA,United States,United Airlines
MCI,IAD,UA,United States,United Airlines
MCI,IAH,UA,United States,United Airlines
MCI,ORD,UA,United States,United Airlines
MCI,SFO,UA,United States,United Airlines
MCO,CLE,UA,United States,United Airlines
MCO,DEN,UA,United States,United Airlines
MCO,EWR,UA,United States,United Airlines
MCO,FLL,UA,United States,United Airlines
MCO,FRA,UA,United States,United Airlines
MCO,GNV,UA,United States,United Airlines
MCO,IAD,UA,United States,United Airlines
MCO,IAH,UA,United States,United Airlines
MCO,LAX,UA,United States,United Airlines
MCO,MHH,UA,United States,United Airlines
MCO,ORD,UA,United States,United Airlines
MCO,PNS,UA,United States,United Airlines
MCO,PTY,UA,United States,United Airlines
MCO,PTY,UA,United States,United Airlines
MCO,RSW,UA,United States,United Airlines
MCO,SFO,UA,United States,United Airlines
MCO,TLH,UA,United States,United Airlines
MCT,AUH,UA,United States,United Airlines
MDE,MIA,UA,United States,United Airlines
MDT,IAD,UA,United States,United Airlines
MDT,ORD,UA,United States,United Airlines
MDT,ORD,UA,United States,United Airlines
MEL,SYD,UA,United States,United Airlines
MEM,DEN,UA,United States,United Airlines
MEM,EWR,UA,United States,United Airlines
MEM,IAH,UA,United States,United Airlines
MEM,ORD,UA,United States,United Airlines
MEX,DEN,UA,United States,United Airlines
MEX,EWR,UA,United States,United Airlines
MEX,IAD,UA,United States,United Airlines
MEX,IAH,UA,United States,United Airlines
MEX,IAH,UA,United States,United Airlines
MEX,LAX,UA,United States,United Airlines
MEX,ORD,UA,United States,United Airlines
MEX,SFO,UA,United States,United Airlines
MFE,IAH,UA,United States,United Airlines
MFR,DEN,UA,United States,United Airlines
MFR,SFO,UA,United States,United Airlines
MGA,IAH,UA,United States,United Airlines
MGW,CKB,UA,United States,United Airlines
MGW,IAD,UA,United States,United Airlines
MHH,FLL,UA,United States,United Airlines
MHH,JAX,UA,United States,United Airlines
MHH,MCO,UA,United States,United Airlines
MHH,PBI,UA,United States,United Airlines
MHT,EWR,UA,United States,United Airlines
MHT,ORD,UA,United States,United Airlines
MIA,BAQ,UA,United States,United Airlines
MIA,BOG,UA,United States,United Airlines
MIA,CLO,UA,United States,United Airlines
MIA,CTG,UA,United States,United Airlines
MIA,DEN,UA,United States,United Airlines
MIA,EWR,UA,United States,United Airlines
MIA,FRA,UA,United States,United Airlines
MIA,GUA,UA,United States,United Airlines
MIA,IAD,UA,United States,United Airlines
MIA,IAD,UA,United States,United Airlines
MIA,IAH,UA,United States,United Airlines
MIA,LIM,UA,United States,United Airlines
MIA,LIS,UA,United States,United Airlines
MIA,MDE,UA,United States,United Airlines
MIA,ORD,UA,United States,United Airlines
MIA,PTY,UA,United States,United Airlines
MIA,PTY,UA,United States,United Airlines
MIA,SAL,UA,United States,United Airlines
MIA,SAP,UA,United States,United Airlines
MIA,ZRH,UA,United States,United Airlines
MID,IAH,UA,United States,United Airlines
MKE,CLE,UA,United States,United Airlines
MKE,DEN,UA,United States,United Airlines
MKE,EWR,UA,United States,United Airlines
MKE,IAH,UA,United States,United Airlines
MKE,ORD,UA,United States,United Airlines
MKG,ORD,UA,United States,United Airlines
MLI,DEN,UA,United States,United Airlines
MLI,ORD,UA,United States,United Airlines
MLM,IAH,UA,United States,United Airlines
MLU,IAH,UA,United States,United Airlines
MNL,GUM,UA,United States,United Airlines
