id,latitude,longitude,X1,ID,airportID,airport,Label,country,IATA,ICAO,latitude.y,longitude.y,altitude,timezone,DST,TZ,type,source
TKH,15.2783,100.3000,4584,TKH,3166,Takhli Airport,Nakhon Sawan,Thailand,TKH,VTPI,15.277299881,100.29599762,107,7,U,Asia/Bangkok,airport,OurAirports
TKJ,63.2955,-143.0061,4585,TKJ,7235,Tok Junction Airport,Tok,United States,TKJ,PFTO,63.32949829,-142.9539948,1639,-9,A,America/Anchorage,airport,OurAirports
TKK,7.4619,151.8430,4586,TKK,2254,Chuuk International Airport,Chuuk,Micronesia,TKK,PTKK,7.461870193481445,151.84300231933594,11,10,U,Pacific/Truk,airport,OurAirports
TKN,27.8364,128.8813,4587,TKN,2318,Tokunoshima Airport,Tokunoshima,Japan,TKN,RJKN,27.83639907836914,128.88099670410156,17,9,U,Asia/Tokyo,airport,OurAirports
TKP,-14.71,-145.2478,4588,TKP,1983,Takapoto Airport,Takapoto,French Polynesia,TKP,NTGT,-14.709500312805176,-145.24600219726562,12,-10,U,Pacific/Tahiti,airport,OurAirports
TKQ,-4.8851,29.6702,4589,TKQ,5704,Kigoma Airport,Kigoma,Tanzania,TKQ,HTKA,-4.8862,29.6709,2700,3,U,Africa/Dar_es_Salaam,airport,OurAirports
TKR,26,88.3833,4590,TKR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TKS,34.133,134.6059,4591,TKS,2336,Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,RJOS,34.132801,134.606995,26,9,U,Asia/Tokyo,airport,OurAirports
TKT,16.8961,99.2536,4592,TKT,9233,Tak Airport,Tak,Thailand,TKT,VTPT,16.895999908447266,99.25330352783203,478,7,N,Asia/Bangkok,airport,OurAirports
TKU,60.5147,22.2617,4593,TKU,460,Turku Airport,Turku,Finland,TKU,EFTU,60.514099121094,22.262800216675,161,2,E,Europe/Helsinki,airport,OurAirports
TKV,-17.3553,-138.4450,4594,TKV,13630,Tatakoto Airport,Tatakoto,French Polynesia,TKV,NTGO,-17.355300903320312,-138.44500732421875,12,-10,N,\N,airport,OurAirports
TKX,-14.4667,-145.0333,4595,TKX,1986,Takaroa Airport,Takaroa,French Polynesia,TKX,NTKR,-14.45580005645752,-145.02499389648438,13,-10,U,Pacific/Tahiti,airport,OurAirports
TLA,65.2404,-166.3393,4596,TLA,7186,Teller Airport,Teller,United States,TLA,PATE,65.2404022217,-166.339004517,294,-9,A,America/Anchorage,airport,OurAirports
TLC,19.3371,-99.5660,4597,TLC,1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,MMTO,19.3370990753,-99.56600189210002,8466,-6,S,America/Mexico_City,airport,OurAirports
TLE,-23.3894,43.7256,4598,TLE,943,Toliara Airport,Toliara,Madagascar,TLE,FMST,-23.383399963378906,43.72850036621094,29,3,U,Indian/Antananarivo,airport,OurAirports
TLH,30.3965,-84.3503,4599,TLH,3698,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.396499633789062,-84.35030364990234,81,-5,A,America/New_York,airport,OurAirports
TLJ,62.9012,-155.9935,4600,TLJ,3423,Tatalina LRRS Airport,Tatalina,United States,TLJ,PATL,62.894401550299996,-155.977005005,964,-9,A,America/Anchorage,airport,OurAirports
TLL,59.4133,24.8325,4601,TLL,415,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956049999,24.832799911499997,131,2,E,Europe/Tallinn,airport,OurAirports
TLM,35.0125,-1.4486,4602,TLM,230,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,35.0167007446,-1.45000004768,814,1,N,Africa/Algiers,airport,OurAirports
TLN,43.0972,6.1461,4603,TLN,1438,Toulon-Hyères Airport,Hyeres,France,TLN,LFTH,43.0973014832,6.14602994919,7,1,E,Europe/Paris,airport,OurAirports
TLQ,30.9358,46.0901,4604,TLQ,8926,Turpan Jiaohe Airport,Turpan,China,TLQ,ZWTP,43.0308,89.0987,934,8,U,Asia/Shanghai,airport,OurAirports
TLS,43.635,1.3678,4605,TLS,1273,Toulouse-Blagnac Airport,Toulouse,France,TLS,LFBO,43.629101,1.36382,499,1,E,Europe/Paris,airport,OurAirports
TLT,61.0968,-160.9695,4606,TLT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TLV,32.0106,34.8772,4607,TLV,1590,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139831542969,34.88669967651367,135,2,E,Asia/Jerusalem,airport,OurAirports
TLX,-35.3744,-71.5981,4608,TLX,11935,Panguilemo Airport,Talca,Chile,TLX,SCTL,-35.37779998779297,-71.60169982910156,371,NA,\N,\N,airport,OurAirports
TLY,44.81,136.2900,4609,TLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMB,25.6478,-80.4328,4610,TMB,3869,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,TMB,KTMB,25.6478996277,-80.432800293,8,-5,A,America/New_York,airport,OurAirports
TMC,-9.4097,119.2445,4611,TMC,6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.40972,119.244003,161,8,N,Asia/Makassar,airport,OurAirports
TME,6.4511,-71.7600,4612,TME,2751,Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603,1050,-5,U,America/Bogota,airport,OurAirports
TMI,27.315,87.1933,4613,TMI,4183,Tumling Tar Airport,Tumling Tar,Nepal,TMI,VNTR,27.315001,87.193298,1700,5.75,N,Asia/Katmandu,airport,OurAirports
TMJ,37.2867,67.3100,4614,TMJ,6154,Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.28670120239258,67.30999755859375,1027,5,U,Asia/Samarkand,airport,OurAirports
TML,9.5667,0.8667,4615,TML,249,Tamale Airport,Tamale,Ghana,TML,DGLE,9.55718994140625,-0.8632140159606934,553,0,N,Africa/Accra,airport,OurAirports
TMM,-18.1158,49.3933,4616,TMM,921,Toamasina Airport,Toamasina,Madagascar,TMM,FMMT,-18.109500885009766,49.39250183105469,22,3,U,Indian/Antananarivo,airport,OurAirports
TMO,7.25,-61.4333,4617,TMO,2867,Tumeremo Airport,Tumeremo,Venezuela,TMO,SVTM,7.24938,-61.52893,345,-4,U,America/Caracas,airport,OurAirports
TMP,61.4153,23.5878,4618,TMP,458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,390,2,E,Europe/Helsinki,airport,OurAirports
TMR,22.8111,5.4508,4619,TMR,216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,DAAT,22.8115005493,5.45107984543,4518,1,N,Africa/Algiers,airport,OurAirports
TMS,0.3792,6.7169,4620,TMS,973,São Tomé International Airport,Sao Tome,Sao Tome and Principe,TMS,FPST,0.3781749904155731,6.7121500968933105,33,0,N,Africa/Sao_Tome,airport,OurAirports
TMT,-1.4896,-56.3968,4621,TMT,2622,Trombetas Airport,Oriximina,Brazil,TMT,SBTB,-1.489599943161,-56.396800994873,287,-3,S,America/Belem,airport,OurAirports
TMU,9.733,-85.0000,4622,TMU,6732,Tambor Airport,Nicoya,Costa Rica,TMU,MRTR,9.73852,-85.013802,33,-6,U,America/Costa_Rica,airport,OurAirports
TMW,-31.0833,150.8467,4623,TMW,3362,Tamworth Airport,Tamworth,Australia,TMW,YSTW,-31.0839004517,150.847000122,1334,10,O,Australia/Sydney,airport,OurAirports
TMX,29.2411,0.2836,4624,TMX,242,Timimoun Airport,Timimoun,Algeria,TMX,DAUT,29.2371006012,0.276033014059,1027,1,N,Africa/Algiers,airport,OurAirports
TNA,36.855,117.2167,4625,TNA,4108,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.857200622558594,117.21600341796875,76,8,U,Asia/Shanghai,airport,OurAirports
TNC,65.5632,-167.9217,4626,TNC,7194,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,PATC,65.56310272,-167.9219971,271,-9,A,America/Anchorage,airport,OurAirports
TND,21.7883,-79.9972,4627,TND,5853,Alberto Delgado Airport,Trinidad,Cuba,TND,MUTD,21.788299560546875,-79.99720001220703,125,-5,U,America/Havana,airport,OurAirports
TNE,30.605,130.9917,4628,TNE,2306,New Tanegashima Airport,Tanegashima,Japan,TNE,RJFG,30.605100631699997,130.990997314,768,9,U,Asia/Tokyo,airport,OurAirports
TNF,48.7497,2.1111,4629,TNF,1385,Toussus-le-Noble Airport,Toussous-le-noble,France,TNF,LFPN,48.75189971923828,2.1061899662017822,538,1,E,Europe/Paris,airport,OurAirports
TNG,35.7317,-5.9211,4630,TNG,1080,Ibn Batouta Airport,Tanger,Morocco,TNG,GMTT,35.726898193400004,-5.91689014435,62,0,N,Africa/Casablanca,airport,OurAirports
TNJ,0.9186,104.5272,4631,TNJ,3906,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,WIDN,0.922683000565,104.53199768100001,52,7,N,Asia/Jakarta,airport,OurAirports
TNK,60.5755,-165.2716,4632,TNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNL,49.5253,25.7006,4633,TNL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNM,-62.1906,-58.9864,4634,TNM,2661,Teniente Rodolfo Marsh Martin Base,Isla Rey Jorge,Antarctica,TNM,SCRM,-62.1907997131,-58.9866981506,147,12,U,Antarctica/South_Pole,airport,OurAirports
TNN,22.9528,120.2036,4635,TNN,2270,Tainan Airport,Tainan,Taiwan,TNN,RCNN,22.95039939880371,120.20600128173828,63,8,U,Asia/Taipei,airport,OurAirports
TNO,10.3557,-85.8529,4636,TNO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNR,-18.7965,47.4761,4637,TNR,918,Ivato Airport,Antananarivo,Madagascar,TNR,FMMI,-18.7969,47.478802,4198,3,U,Indian/Antananarivo,airport,OurAirports
TNW,-1.06,-77.5810,4638,TNW,10792,Jumandy Airport,Tena,Ecuador,TNW,SEJD,-1.059722,-77.583333,1234,-5,S,\N,airport,OurAirports
TNZ,48.7397,98.2753,4639,TNZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TOA,33.8034,-118.3396,4640,TOA,7053,Zamperini Field,Torrance,United States,TOA,KTOA,33.803398132324,-118.33999633789,103,-8,A,America/Los_Angeles,airport,OurAirports
TOB,31.8613,23.9070,4641,TOB,5697,Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,HLGN,31.861,23.907,519,2,N,Africa/Tripoli,airport,OurAirports
TOD,2.8182,104.1600,4642,TOD,3407,Pulau Tioman Airport,Tioman,Malaysia,TOD,WMBT,2.8181800842285156,104.16000366210938,15,8,N,Asia/Kuala_Lumpur,airport,OurAirports
TOE,33.9397,8.1106,4643,TOE,296,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,33.939701080322266,8.110560417175293,287,1,E,Africa/Tunis,airport,OurAirports
TOF,56.3833,85.2117,4644,TOF,4297,Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380298614502,85.208297729492,597,7,N,Asia/Krasnoyarsk,airport,OurAirports
TOG,59.0536,-160.3969,4645,TOG,6767,Togiak Airport,Togiak Village,United States,TOG,PATG,59.052799224853516,-160.39700317382812,21,-9,A,America/Anchorage,airport,OurAirports
TOH,-13.328,166.6380,4646,TOH,5895,Torres Airstrip,Loh/Linua,Vanuatu,TOH,NVSD,-13.3280000687,166.638000488,75,11,U,Pacific/Efate,airport,OurAirports
TOJ,40.4967,-3.4459,4647,TOJ,1245,Torrejón Airport,Madrid,Spain,TOJ,LETO,40.496700286865234,-3.4458699226379395,2026,1,E,Europe/Madrid,airport,OurAirports
TOL,41.5868,-83.8078,4648,TOL,4040,Toledo Express Airport,Toledo,United States,TOL,KTOL,41.58679962,-83.80780029,683,-5,A,America/New_York,airport,OurAirports
TOM,16.7305,-3.0076,4649,TOM,1048,Timbuktu Airport,Tombouctou,Mali,TOM,GATB,16.730499267578125,-3.007580041885376,863,0,N,Africa/Bamako,airport,OurAirports
TOP,39.0687,-95.6225,4650,TOP,7925,Philip Billard Municipal Airport,Topeka,United States,TOP,KTOP,39.068698883057,-95.622497558594,881,-6,A,America/Chicago,airport,OurAirports
TOQ,-22.1389,-70.0667,4651,TOQ,11932,Barriles Airport,Tocopilla,Chile,TOQ,SCBE,-22.14109992980957,-70.062896728515625,3475,NA,\N,\N,airport,OurAirports
TOS,69.6814,18.9178,4652,TOS,663,"Tromsø Airport,",Tromso,Norway,TOS,ENTC,69.68329620361328,18.918899536132812,31,1,E,Europe/Oslo,airport,OurAirports
TOU,-20.79,165.2594,4653,TOU,2003,Touho Airport,Touho,New Caledonia,TOU,NWWU,-20.790000915527344,165.25900268554688,10,11,U,Pacific/Noumea,airport,OurAirports
TOW,-24.6847,-53.6961,4654,TOW,6041,Toledo Airport,Toledo,Brazil,TOW,SBTD,-24.6863,-53.697498,1843,-3,S,America/Sao_Paulo,airport,OurAirports
TOY,36.6483,137.1875,4655,TOY,2324,Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017089844,137.18800354003906,95,9,U,Asia/Tokyo,airport,OurAirports
TPA,27.9755,-82.5332,4656,TPA,3646,Tampa International Airport,Tampa,United States,TPA,KTPA,27.975500106811523,-82.533203125,26,-5,A,America/New_York,airport,OurAirports
TPC,-0.1228,-76.3378,4657,TPC,2696,Tarapoa Airport,Tarapoa,Ecuador,TPC,SETR,-0.12295600026845932,-76.337799072265625,814,-5,U,America/Guayaquil,airport,OurAirports
TPE,25.0802,121.2322,4658,TPE,2276,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,RCTP,25.0777,121.233002,106,8,U,Asia/Taipei,airport,OurAirports
TPH,38.0601,-117.0872,4659,TPH,11858,Tonopah Airport,Tonopah,United States,TPH,KTPH,38.06019974,-117.086998,5430,NA,\N,\N,airport,OurAirports
TPI,-8.35,146.9830,4660,TPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TPJ,27.35,84.6670,4661,TPJ,4182,Taplejung Airport,Taplejung,Nepal,TPJ,VNTJ,27.3509,87.69525,7990,5.75,N,Asia/Katmandu,airport,OurAirports
TPP,-6.5089,-76.3733,4662,TPP,2806,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,SPST,-6.508739948272705,-76.373199462890625,869,-5,U,America/Lima,airport,OurAirports
TPQ,21.4195,-104.8426,4663,TPQ,1802,Amado Nervo National Airport,Tepic,Mexico,TPQ,MMEP,21.4195,-104.843002,3020,-7,S,America/Mazatlan,airport,OurAirports
TPS,37.9122,12.4936,4664,TPS,1515,Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,LICT,37.9114,12.488,25,1,E,Europe/Rome,airport,OurAirports
TQA,73.3731,-56.0603,4665,TQA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TQD,33.3342,43.6028,4666,TQD,4138,Al Taqaddum Air Base,Al Taqaddum,Iraq,TQD,ORAT,33.33810043335,43.597099304199,275,3,U,Asia/Baghdad,airport,OurAirports
TQI,65.88,-37.7600,4667,TQI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TQL,64.9225,77.7850,4668,TQL,11436,Tarko-Sale Airport,Tarko-Sale,Russia,TQL,USDS,64.9308013916,77.81809997559999,82,5,U,\N,airport,OurAirports
TQR,42.1167,15.4833,4669,TQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRA,24.6539,124.6753,4670,TRA,2393,Tarama Airport,Tarama,Japan,TRA,RORT,24.653900146499996,124.675003052,36,9,U,Asia/Tokyo,airport,OurAirports
TRC,25.5683,-103.4100,4671,TRC,1845,Francisco Sarabia International Airport,Torreon,Mexico,TRC,MMTC,25.568300247199996,-103.411003113,3688,-6,S,America/Mexico_City,airport,OurAirports
TRD,63.4575,10.9242,4672,TRD,665,Trondheim Airport Værnes,Trondheim,Norway,TRD,ENVA,63.4578018,10.9239998,56,1,E,Europe/Oslo,airport,OurAirports
TRE,56.4992,-6.8692,4673,TRE,542,Tiree Airport,Tiree,United Kingdom,TRE,EGPU,56.49919891357422,-6.869170188903809,38,0,E,Europe/London,airport,OurAirports
TRF,59.1867,10.2586,4674,TRF,664,"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,ENTO,59.1866989136,10.258600235,286,1,E,Europe/Oslo,airport,OurAirports
TRG,-37.6739,176.1958,4675,TRG,2034,Tauranga Airport,Tauranga,New Zealand,TRG,NZTG,-37.67190170288086,176.1959991455078,13,12,Z,Pacific/Auckland,airport,OurAirports
TRH,65.7667,87.8833,4676,TRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRI,36.4751,-82.4073,4677,TRI,4116,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,KTRI,36.475201,-82.407401,1519,-5,A,America/New_York,airport,OurAirports
TRK,3.3267,117.5694,4678,TRK,3920,Juwata Airport,Taraken,Indonesia,TRK,WALR,3.326667,117.569444,23,8,N,Asia/Makassar,airport,OurAirports
TRM,33.6267,-116.1597,4679,TRM,7646,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM,33.62670135498,-116.16000366211,-115,-8,A,America/Los_Angeles,airport,OurAirports
TRN,45.2025,7.6494,4680,TRN,1526,Turin Airport,Torino,Italy,TRN,LIMF,45.200802,7.64963,989,1,E,Europe/Rome,airport,OurAirports
TRO,-31.8911,152.5083,4681,TRO,6794,Taree Airport,Taree,Australia,TRO,YTRE,-31.8885993958,152.514007568,38,10,U,Australia/Sydney,airport,OurAirports
TRQ,-8.1572,-70.7800,4682,TRQ,2625,Tarauacá Airport,Tarauaca,Brazil,TRQ,SBTK,-8.1552600860596,-70.783302307129,646,-5,S,America/Rio_Branco,airport,OurAirports
TRR,8.5397,81.1825,4683,TRR,3030,China Bay Airport,Trinciomalee,Sri Lanka,TRR,VCCT,8.5385103225708,81.18190002441406,6,5.5,U,Asia/Colombo,airport,OurAirports
TRS,45.8275,13.4722,4684,TRS,1545,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,LIPQ,45.827499,13.4722,39,1,E,Europe/Rome,airport,OurAirports
TRU,-8.0848,-79.1095,4685,TRU,2804,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,SPRU,-8.08141040802002,-79.10880279541016,106,-5,U,America/Lima,airport,OurAirports
TRV,8.4797,76.9197,4686,TRV,3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.48211956024,76.9200973511,15,5.5,N,Asia/Calcutta,airport,OurAirports
TRW,1.3783,173.1500,4687,TRW,1965,Bonriki International Airport,Tarawa,Kiribati,TRW,NGTA,1.3816399574279785,173.14700317382812,9,12,U,Pacific/Tarawa,airport,OurAirports
TRZ,10.7658,78.7147,4688,TRZ,3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,VOTR,10.765399932861328,78.70970153808594,288,5.5,N,Asia/Calcutta,airport,OurAirports
TSA,25.0694,121.5517,4689,TSA,2275,Taipei Songshan Airport,Taipei,Taiwan,TSA,RCSS,25.069400787353516,121.552001953125,18,8,U,Asia/Taipei,airport,OurAirports
TSE,51.0222,71.4669,4690,TSE,2910,Astana International Airport,Tselinograd,Kazakhstan,TSE,UACC,51.02220153808594,71.46690368652344,1165,6,U,Asia/Qyzylorda,airport,OurAirports
TSF,45.6509,12.1979,4691,TSF,1539,Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,LIPH,45.648399,12.1944,59,1,E,Europe/Rome,airport,OurAirports
TSH,-6.4,20.7833,4692,TSH,5652,Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,FZUK,-6.43833,20.794701,1595,2,N,Africa/Lubumbashi,airport,OurAirports
TSJ,34.2848,129.3305,4693,TSJ,2297,Tsushima Airport,Tsushima,Japan,TSJ,RJDT,34.2849006653,129.330993652,213,9,U,Asia/Tokyo,airport,OurAirports
TSL,22.0383,-98.8065,4694,TSL,1849,Tamuin Airport,Tamuin,Mexico,TSL,MMTN,22.0383,-98.806502,164,-6,S,America/Mexico_City,airport,OurAirports
TSN,39.125,117.3489,4695,TSN,3368,Tianjin Binhai International Airport,Tianjin,China,TSN,ZBTJ,39.124401092499994,117.346000671,10,8,U,Asia/Shanghai,airport,OurAirports
TSO,49.9456,-6.3314,4696,TSO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSR,45.8098,21.3379,4697,TSR,1663,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,LRTR,45.809898376464844,21.337900161743164,348,2,E,Europe/Bucharest,airport,OurAirports
TSS,40.7426,-73.9721,4698,TSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TST,7.5086,99.6158,4699,TST,3182,Trang Airport,Trang,Thailand,TST,VTST,7.508739948272705,99.6166000366211,67,7,U,Asia/Bangkok,airport,OurAirports
TSV,-19.2542,146.7642,4700,TSV,3330,Townsville Airport,Townsville,Australia,TSV,YBTL,-19.252500534057617,146.76499938964844,18,10,N,Australia/Brisbane,airport,OurAirports
TTA,28.4461,-11.1583,4701,TTA,1065,Tan Tan Airport,Tan Tan,Morocco,TTA,GMAT,28.448200225830078,-11.161299705505371,653,0,N,Africa/Casablanca,airport,OurAirports
TTB,39.9197,9.6842,4702,TTB,1521,Tortolì Airport,Tortoli,Italy,TTB,LIET,39.9188,9.68298,23,1,E,Europe/Rome,airport,OurAirports
TTD,45.5494,-122.4013,4703,TTD,8121,Portland Troutdale Airport,Troutdale,United States,TTD,KTTD,45.54940032959,-122.40100097656,39,-8,A,America/Los_Angeles,airport,OurAirports
TTE,0.8308,127.3800,4704,TTE,3253,Sultan Khairun Babullah Airport,Ternate,Indonesia,TTE,WAMT,0.831413984298706,127.38099670410156,49,9,N,Asia/Jayapura,airport,OurAirports
TTG,-22.6283,-63.8183,4705,TTG,6027,General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST,-22.619600296,-63.7937011719,1472,-3,N,America/Argentina/Salta,airport,OurAirports
TTH,17.666,54.0246,4706,TTH,2196,Thumrait Air Base,Thumrait,Oman,TTH,OOTH,17.666000366210938,54.024600982666016,1570,4,U,Asia/Muscat,airport,OurAirports
TTJ,35.5301,134.1650,4707,TTJ,2335,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.5301017761,134.167007446,65,9,U,Asia/Tokyo,airport,OurAirports
TTN,40.2767,-74.8136,4708,TTN,3447,Trenton Mercer Airport,Trenton,United States,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5,A,America/New_York,airport,OurAirports
TTQ,10.567,-83.5170,4709,TTQ,5842,Aerotortuguero Airport,Roxana,Costa Rica,TTQ,MRAO,10.42,-83.6095,92,-6,U,America/Costa_Rica,airport,OurAirports
TTR,-3.0447,119.8215,4710,TTR,3889,Pongtiku Airport,Makale,Indonesia,TTR,WAWT,-3.0447399616241,119.82199859619,2884,8,N,Asia/Makassar,airport,OurAirports
TTT,22.7567,121.0933,4711,TTT,2262,Taitung Airport,Fengnin,Taiwan,TTT,RCFN,22.7549991607666,121.10199737548828,143,8,U,Asia/Taipei,airport,OurAirports
TTU,35.5944,-5.3200,4712,TTU,1079,Saniat R'mel Airport,Tetouan,Morocco,TTU,GMTN,35.594299316406,-5.320020198822,10,0,N,Africa/Casablanca,airport,OurAirports
TUA,0.8094,-77.7081,4713,TUA,2697,Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,TUA,SETU,0.8095059990882874,-77.708099365234375,9649,-5,U,America/Guayaquil,airport,OurAirports
TUB,-23.3667,-149.5267,4714,TUB,1972,Tubuai Airport,Tubuai,French Polynesia,TUB,NTAT,-23.365400314331055,-149.5240020751953,7,-10,U,Pacific/Tahiti,airport,OurAirports
TUC,-26.8408,-65.1047,4715,TUC,2460,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3,N,America/Argentina/Tucuman,airport,OurAirports
TUD,13.7328,-13.6581,4716,TUD,1088,Tambacounda Airport,Tambacounda,Senegal,TUD,GOTT,13.736800193786621,-13.65310001373291,161,0,N,Africa/Dakar,airport,OurAirports
TUF,47.4319,0.7231,4717,TUF,1376,Tours-Val-de-Loire Airport,Tours,France,TUF,LFOT,47.4322013855,0.727605998516,357,1,E,Europe/Paris,airport,OurAirports
TUG,17.64,121.7292,4718,TUG,6021,Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.6433676823,121.733150482,70,8,N,Asia/Manila,airport,OurAirports
TUI,31.6927,38.7313,4719,TUI,2093,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,OETR,31.692188,38.731544,2803,3,U,Asia/Riyadh,airport,OurAirports
TUK,25.9864,63.0302,4720,TUK,5951,Turbat International Airport,Turbat,Pakistan,TUK,OPTU,25.986400604248047,63.03020095825195,498,5,N,Asia/Karachi,airport,OurAirports
TUL,36.1984,-95.8881,4721,TUL,3855,Tulsa International Airport,Tulsa,United States,TUL,KTUL,36.19839859008789,-95.88809967041016,677,-6,A,America/Chicago,airport,OurAirports
TUN,36.8511,10.2269,4722,TUN,287,Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,36.85100173950195,10.22719955444336,22,1,E,Africa/Tunis,airport,OurAirports
TUO,-38.7397,176.0844,4723,TUO,2007,Taupo Airport,Taupo,New Zealand,TUO,NZAP,-38.73970031738281,176.08399963378906,1335,12,Z,Pacific/Auckland,airport,OurAirports
TUP,34.2681,-88.7699,4724,TUP,5773,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.26810073852539,-88.7698974609375,346,-6,A,America/Chicago,airport,OurAirports
TUR,-3.7767,-49.7192,4725,TUR,2629,Tucuruí Airport,Tucurui,Brazil,TUR,SBTU,-3.7860100269318,-49.72029876709,830,-3,S,America/Belem,airport,OurAirports
TUS,32.1161,-110.9410,4726,TUS,3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.1161003112793,-110.94100189208984,2643,-7,N,America/Phoenix,airport,OurAirports
TUU,28.3731,36.6213,4727,TUU,2089,Tabuk Airport,Tabuk,Saudi Arabia,TUU,OETB,28.3654,36.6189,2551,3,U,Asia/Riyadh,airport,OurAirports
TUW,8.917,-77.7000,4728,TUW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TVA,-17.85,44.9170,4729,TVA,5619,Morafenobe Airport,Morafenobe,Madagascar,TVA,FMMR,-17.850083,44.920467,748,3,U,Indian/Antananarivo,airport,OurAirports
TVC,44.74,-85.5817,4730,TVC,4023,Cherry Capital Airport,Traverse City,United States,TVC,KTVC,44.74140167236328,-85.58219909667969,624,-5,A,America/New_York,airport,OurAirports
TVF,48.065,-96.1840,4731,TVF,7018,Thief River Falls Regional Airport,Thief River Falls,United States,TVF,KTVF,48.06570053,-96.18499756,1119,-6,A,America/Chicago,airport,OurAirports
TVL,38.8939,-119.9953,4732,TVL,4262,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.89390182495117,-119.99500274658203,6264,-8,A,America/Los_Angeles,airport,OurAirports
TVS,39.7178,118.0026,4733,TVS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
