"","name","Specialty_Code","hivpat","preppat","herpespat","syphpat","gonorpat","centdegree","centtrans","countIDconnections","cbetween","cclose","ceigen","lukeherpcount","lukehivcount","lukeprepcount","binaryPrep","AIDSVuCountyLevelHIVNewDiagnosesCases","ZIP","RuralUrbanFactor","X2013EstimatesMSM5YEAR","EVIDU","MARHOMO","HOMOSEX","plancount","prepcoverage","ruralsuburban"
"10753005","10753005","FM",233,3,31,0,0,61,0.221857923497268,2,240465.134187151,1.66669361154672e-08,0.00464560856744036,31,233,3,3,1844,91331,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10753105","10753105","IM",0,0,14,0,0,17,0.426470588235294,0,13314.687720149,1.63690237962719e-08,0.0047912735287154,14,0,0,0,1844,90650,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10753195","10753195","IM",2,0,3,0,0,16,0.341666666666667,5,31831.6789226254,3.20661871756255e-09,3.58846280876768e-05,3,2,0,0,1844,90502,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10754435","10754435","FM",0,0,3,0,0,5,0.7,0,2.26431046431046,1.62599986796881e-08,0.00378114030151082,3,0,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10754610","10754610","GYN",0,0,10,0,0,15,0.314285714285714,0,81995.6809838491,1.64056527317052e-08,0.00393304352886824,10,0,0,0,1844,90011,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10754704","10754704","GP",0,0,2,0,0,2,1,0,0,3.06257472586626e-09,2.96675615779224e-05,2,0,0,0,1844,91780,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10755065","10755065","FM",0,0,21,0,0,4,0.5,0,0.425003598277256,3.07478249849545e-09,6.84518195532071e-05,21,0,0,0,1844,91321,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10755493","10755493","GP",0,1,25,0,0,27,0.50997150997151,0,1970.79153916418,3.7004384231338e-09,0.000338604224722328,25,0,1,1,1844,90046,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10755608","10755608","IM",0,0,16,0,0,5,0.5,0,2.606984,1.626e-08,0.003779554,16,0,0,0,1844,91016,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10755920","10755920","FM",0,0,6,0,0,49,0.805272108843537,0,651.321582130089,1.63507986678416e-08,0.00664998511050117,6,0,0,0,1844,90275,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10756078","10756078","FM",0,1,22,0,0,4,0.333333333333333,0,15721.7090733797,1.62599989440757e-08,0.00375455762741646,22,0,1,1,1844,91748,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10756272","10756272","IM",0,0,10,0,0,12,0.53030303030303,0,62.0424629784742,3.23421420876655e-09,0.000160596112382404,10,0,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10756387","10756387","IM",0,0,1,0,0,10,0.266666666666667,0,94106.7592270341,1.6278079340954e-08,0.00384283188894694,1,0,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10756756","10756756","IM",0,0,22,0,0,14,0.263736263736264,0,120914.759347926,1.62600359584191e-08,0.0039718785853182,22,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10756786","10756786","FM",0,0,29,0,0,37,0.509009009009009,0,17792.9507544033,1.6296313920458e-08,0.0044495672284628,29,0,0,0,1844,91208,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10757128","10757128","FM",0,0,17,0,0,8,0.892857142857143,0,0.446428571428571,1.62600007947888e-08,0.00383260046810217,17,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"10757974","10757974","GP",0,0,37,0,0,21,0.40952380952381,0,138.578205264895,1.62780888800908e-08,0.00409640581545139,37,0,0,0,1844,91403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758058","10758058","FM",0,0,7,0,0,1,0,0,0,3.05682582971851e-09,1.38331437627322e-05,7,0,0,0,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758178","10758178","GP",0,0,28,0,0,9,0.777777777777778,0,2.59175664875419,3.18779521235047e-09,0.000188340165811421,28,0,0,0,1844,91702,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758271","10758271","IM",0,0,5,0,0,3,0.666666666666667,0,0.333333333333333,3.05682590447199e-09,4.18247367663419e-05,5,0,0,0,1844,91403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758336","10758336","IM",0,0,39,0,0,6,0.4,0,4.21499412866743,1.62600018523394e-08,0.00381985660784497,39,0,0,0,1844,90212,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758427","10758427","FM",0,0,15,0,0,2,0,0,0.799206349206349,3.10671660386367e-09,4.33946754848905e-05,15,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"10758448","10758448","IM",1,1,7,0,0,3,0.666666666666667,0,0.930827424687074,1.6260000001626e-08,0.00375728553997556,7,1,1,1,1844,90815,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758451","10758451","IM",0,0,3,0,0,12,0.409090909090909,0,46649.0427781451,1.62600108415248e-08,0.00383081679848722,3,0,0,0,1844,90274,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758472","10758472","IM",10,0,47,0,0,24,0.920289855072464,0,934.975000604253,1.63507903800386e-08,0.00545904188426656,47,10,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758479","10758479","FM",0,0,8,0,0,9,0.472222222222222,0,29129.5472301807,1.62600044962164e-08,0.00384627519245455,8,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"10758626","10758626","IM",1,0,7,0,0,34,0.755793226381462,0,138.546694063546,3.72110265634002e-09,0.000994126481872715,7,1,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758642","10758642","GP",0,0,11,0,0,7,0.619047619047619,0,1874.86197683839,3.33882016118642e-09,4.07288685934327e-05,11,0,0,0,1844,90012,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758669","10758669","FM",0,0,44,0,0,77,0.596719070403281,2,1490.37193168057,1.63690808687431e-08,0.007739692009111,44,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758676","10758676","IM",0,0,54,0,0,46,0.297584541062802,0,38582.1413165806,1.63143860500905e-08,0.00456161670001935,54,0,0,0,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758677","10758677","IM",0,0,46,0,0,32,0.237903225806452,0,99671.4195556606,1.63143442632044e-08,0.00422213708921051,46,0,0,0,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758699","10758699","IM",0,0,5,0,0,18,0.562091503267974,1,315.228875534148,3.4415247771888e-09,0.000257424295866867,5,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758759","10758759","GYN",0,0,26,0,0,27,0.165242165242165,0,46869.9051274471,1.62600132210167e-08,0.00406102095401062,26,0,0,0,1844,91007,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758760","10758760","FM",0,0,17,0,0,4,1,0,0,3.12126962436241e-09,7.00081068157265e-05,17,0,0,0,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758766","10758766","IM",0,0,24,0,0,24,0.213768115942029,0,59125.4671026154,1.63143227044488e-08,0.00406832550477198,24,0,0,0,1844,90045,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758778","10758778","FM",0,0,15,0,0,15,0.380952380952381,0,3009.1185072217,1.63324895043748e-08,0.00394584351860422,15,0,0,0,1844,91208,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758858","10758858","IM",1,0,3,0,0,19,0.415204678362573,0,968.493166946639,3.47004555180847e-09,0.000529451125432852,3,1,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758862","10758862","FM",0,0,3,0,0,5,1,0,0,3.31392002529396e-09,0.000233640665149027,3,0,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758875","10758875","GYN",0,0,65,0,0,32,0.362903225806452,0,5772.09151007338,1.6278111403097e-08,0.00451242941311404,65,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758892","10758892","GYN",0,0,75,0,0,41,0.35609756097561,1,178.809813651127,1.62780819907131e-08,0.00445248698938838,75,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758917","10758917","IM",1,2,55,0,0,14,0.483516483516484,0,5259.02373747013,1.62600150717332e-08,0.00392341928666473,55,1,2,2,1844,90292,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10758939","10758939","IM",0,0,3,0,0,10,0.377777777777778,0,28495.9958804785,3.1299339104439e-09,0.000100414875115754,3,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"10758997","10758997","IM",3,25,81,0,0,72,0.375978090766823,3,6622.06648761269,1.62600380735296e-08,0.00493927019935218,81,3,25,25,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759024","10759024","FM",0,0,45,0,0,19,0.374269005847953,0,15249.7356497189,1.62600142785689e-08,0.00401217481086948,45,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"10759061","10759061","GYN",0,0,55,0,0,20,0.384210526315789,0,56.3530151718559,1.62600124278527e-08,0.00407634368793138,55,0,0,0,1844,91361,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759067","10759067","IM",0,0,3,0,0,6,1,0,0,3.07478259303832e-09,0.000108278644853686,3,0,0,0,1844,91364,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759068","10759068","IM",0,0,24,0,0,10,0.177777777777778,0,350.891221229667,3.1480854616049e-09,0.000156608843189263,24,0,0,0,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759103","10759103","IM",6,9,137,0,0,77,0.284347231715653,0,47802.1513957687,1.63507272860724e-08,0.00487069899485291,137,6,9,9,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759107","10759107","IM",0,0,14,0,0,37,0.507507507507508,2,1749.81818778254,1.62781424054546e-08,0.00465917982240628,14,0,0,0,1844,90807,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759184","10759184","FM",0,0,22,0,0,29,0.426108374384236,0,20646.0507629594,1.63689986094863e-08,0.00415729951616507,22,0,0,0,1844,90706,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759229","10759229","IM",1,0,5,0,0,18,0.352941176470588,0,36873.8129996754,3.13931669683006e-09,1.87217467112768e-05,5,1,0,0,1844,91342,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759233","10759233","IM",0,0,12,1,0,13,0.358974358974359,0,11812.4940785636,1.62600095195852e-08,0.00390278855501631,12,0,0,0,1844,90712,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759241","10759241","FM",0,0,26,0,0,57,0.695488721804511,0,7974.36358139173,1.64057189417511e-08,0.00700727721412317,26,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759246","10759246","IM",0,0,50,0,0,28,0.206349206349206,0,70223.2150686178,1.62780687419262e-08,0.00412650564502275,50,0,0,0,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759257","10759257","IM",0,0,54,0,0,16,0.25,0,78.0667127827064,1.62600171868382e-08,0.00410326615964884,54,0,0,0,1844,90067,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759317","10759317","IM",0,0,1,0,0,1,0,0,0,4.98822335834374e-10,3.56815710944257e-07,1,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759357","10759357","FM",0,0,55,0,0,26,0.433846153846154,0,1098.78260560808,1.62781082233747e-08,0.00420098939052984,55,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759365","10759365","GYN",0,0,83,0,0,11,0.490909090909091,0,29.4221010517145,1.62600148073451e-08,0.00401636487339832,83,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759367","10759367","FM",0,0,46,0,0,67,0.712347354138399,0,13479.4920492107,1.63690840841055e-08,0.0072044816227163,46,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759500","10759500","IM",0,6,54,0,0,22,0.471861471861472,0,15014.5073557724,1.62600121634647e-08,0.00407767139476096,54,0,6,6,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759564","10759564","FM",1,0,12,0,0,13,0.6538462,0,41.87196,3.530217e-09,0.0004230284,12,1,0,0,1844,90731,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759604","10759604","FM",0,0,7,0,0,54,0.352201257861635,0,12697.4677958628,1.62781257118628e-08,0.0048531230267527,7,0,0,0,1844,91326,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759623","10759623","FM",1,1,42,0,0,34,0.50445632798574,0,82709.1407470715,1.63873553920356e-08,0.00491636550687648,42,1,1,1,1844,90732,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759624","10759624","FM",1,2,36,0,0,34,0.262032085561497,0,19155.4125050499,1.63691317787951e-08,0.00433060225447017,36,1,2,2,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759663","10759663","GP",1,0,31,0,0,8,0.285714285714286,0,56515.6398841745,1.62780568180364e-08,0.0037857376590857,31,1,0,0,353,90621,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"10759674","10759674","FM",0,3,48,0,0,26,0.363076923076923,0,34301.5141097231,1.62600219458264e-08,0.00408892250156845,48,0,3,3,1844,91307,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759725","10759725","IM",0,1,12,0,0,2,0,0,0.217472962066182,3.11529714419122e-09,3.63771608813567e-05,12,0,1,1,1844,90808,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759742","10759742","IM",0,0,12,0,0,16,0.316666666666667,0,19193.60940894,1.62600214170498e-08,0.00396748532917968,12,0,0,0,1844,90301,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759770","10759770","FM",0,1,7,0,0,13,0.807692307692308,0,6.5065740398049,3.13261205149688e-09,0.000180987546682592,7,0,1,1,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759773","10759773","IM",0,3,12,0,0,27,0.299145299145299,1,72933.1629345927,1.6314365822017e-08,0.00407757073657114,12,0,3,3,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759794","10759794","IM",0,0,15,0,0,34,0.705882352941176,0,2555.70197368401,1.62600118990767e-08,0.00425468278542918,15,0,0,0,1844,91723,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759809","10759809","FM",0,0,60,0,0,29,0.381773399014778,0,69930.160445639,1.62780819907131e-08,0.00429490289253941,60,0,0,0,1844,91326,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759881","10759881","FM",0,1,11,0,0,9,0.694444444444444,0,85.130066909026,3.87454192937449e-09,0.000162468070371192,11,0,1,1,1844,90042,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759886","10759886","FM",0,0,1,0,0,110,0.498915763135947,1,478164.478888067,2.32862604682802e-08,0.00508986746490135,1,0,0,0,1844,90027,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759906","10759906","FM",0,0,10,0,0,10,0.6,0,15788.6580145428,1.626000766887e-08,0.00384407514264077,10,0,0,0,1844,91204,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759978","10759978","IM",0,0,12,0,0,3,0,0,2.95833333333333,3.06449540711202e-09,4.31703057054158e-05,12,0,0,0,1844,91780,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10759982","10759982","IM",0,0,22,0,0,31,0.744086021505376,0,21818.9209926332,1.63690559497279e-08,0.00564866464127605,22,0,0,0,1844,90274,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760016","10760016","IM",0,0,31,0,0,17,0.492647058823529,0,31104.688378118,1.62600274979829e-08,0.00399308768707222,31,0,0,0,1844,91011,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760034","10760034","FM",1,3,127,0,0,33,0.185606060606061,0,121483.104020143,1.62600531437073e-08,0.00419580441618176,127,1,3,3,1844,91754,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760046","10760046","FM",0,0,16,0,0,5,0.9,0,27.3615830834789,3.40869864922033e-09,5.29738869670895e-05,16,0,0,0,1844,90013,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760105","10760105","FM",0,1,27,0,0,24,0.391304347826087,0,16147.5694548088,1.62962135356741e-08,0.00408393526199635,27,0,1,1,1844,90067,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760133","10760133","FM",0,0,4,0,0,3,0.666666666666667,0,3.36516038927938,3.07413522408881e-09,1.49744769353213e-05,4,0,0,0,1844,91103,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760140","10760140","FM",0,0,32,0,0,35,0.801680672268907,0,1299.41308431419,1.63690264757218e-08,0.00494885847034007,32,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"10760145","10760145","IM",0,2,18,0,0,10,0.755555555555556,0,26.2263752330781,3.10079860602979e-09,8.92515860659999e-05,18,0,2,2,1844,90089,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760285","10760285","IM",2,0,23,0,0,30,0.402298850574713,0,92748.5798829809,1.6442515985784e-08,0.00433783088945657,23,2,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760553","10760553","FM",2,1,21,0,0,4,0.333333333333333,0,56543.1941807685,1.62961524555906e-08,0.00373523633360948,21,2,1,1,1844,90027,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760833","10760833","FM",0,0,34,0,0,11,0.254545454545455,0,66391.0280026713,1.62781053086304e-08,0.00397104967317547,34,0,0,0,1844,90245,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10760974","10760974","GYN",0,0,1,0,0,1,0,0,0,3.18017818850048e-09,1.62295232481466e-05,1,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10761862","10761862","IM",1,1,12,0,0,10,0.311111111111111,0,16.3177288174019,1.6260005024992e-08,0.00388401008263874,12,1,1,1,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10761917","10761917","IM",0,0,2,0,0,3,0.666666666666667,0,5366.54265281954,3.13260637944388e-09,1.73541236651377e-05,2,0,0,0,1844,90008,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762062","10762062","GYN",0,0,94,0,0,69,0.178175618073316,0,133166.26548474,1.62600441544751e-08,0.00487124487894283,94,0,0,0,1844,91361,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762066","10762066","FM",0,0,27,0,0,78,0.729270729270729,1,4608.99961760275,1.62600629261183e-08,0.0056677515920167,27,0,0,0,1844,90603,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762094","10762094","FM",1,1,42,0,0,68,0.62071992976295,1,2171.91860491187,1.6498051357411e-08,0.007348632016562,42,1,1,1,1844,90275,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762100","10762100","FM",0,0,1,0,0,2,1,0,0,3.18501887388039e-09,3.16172444225022e-05,1,0,0,0,1844,90807,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762111","10762111","FM",0,0,40,0,0,57,0.597744360902256,0,17145.3440778023,1.64980440084004e-08,0.00651289615203451,40,0,0,0,1844,91765,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762194","10762194","IM",0,0,3,0,0,13,0.692307692307692,0,2491.22129959386,1.63143224382916e-08,0.00394616483429473,3,0,0,0,1844,90241,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762215","10762215","FM",0,0,11,0,0,4,0.666666666666667,0,1.78559804750706,1.62780568180364e-08,0.00376658846944135,11,0,0,0,1844,90670,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762224","10762224","FM",0,0,13,0,0,13,0.5,0,73875.0662601174,1.62780613226149e-08,0.00387676674776182,13,0,0,0,1844,90630,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10762716","10762716","FM",0,0,2,0,0,3,1,0,0,3.22638252741702e-09,7.00286259450429e-05,2,0,0,0,1844,90240,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763165","10763165","IM",0,0,8,0,0,5,0.6,0,3.69644937815134,1.62600010591765e-08,0.00378216077049267,8,0,0,0,1844,91754,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763240","10763240","IM",0,0,1,0,0,2,1,0,0,1.62599970933629e-08,0.00374192024986681,1,0,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763425","10763425","IM",5,3,26,0,0,22,0.597402597402597,2,4443.59652500786,1.62600362228079e-08,0.00418917724751736,26,5,3,3,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763466","10763466","FM",1,1,68,0,0,24,0.409420289855072,0,523.605046806052,1.64240681250637e-08,0.0049371860833878,68,1,1,1,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763656","10763656","IM",3,3,49,0,0,54,0.277428371767994,1,11892.4708776838,1.64240759478178e-08,0.00480970824802586,49,3,3,3,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763681","10763681","IM",0,1,16,0,0,4,0.666666666666667,0,34758.4396331191,1.62600068757065e-08,0.00373594159156642,16,0,1,1,1844,90020,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763811","10763811","FM",0,3,5,0,0,6,0.133333333333333,0,125.657400408709,3.68739522865659e-09,0.000129164475702514,5,0,3,3,1844,90303,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763849","10763849","IM",2,0,45,0,0,48,0.586879432624113,2,3305.18720918604,1.64057100598846e-08,0.00634636471746778,45,2,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763867","10763867","FM",0,3,8,0,0,27,0.301994301994302,0,694.107284133197,3.34338934577029e-09,0.00023837428603511,8,0,3,3,1844,91340,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763881","10763881","FM",0,0,8,0,0,6,0.6,0,15.9621304442394,3.28053444367614e-09,6.75916951151731e-05,8,0,0,0,1844,90013,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10763924","10763924","FM",1,0,19,0,0,37,0.172672672672673,0,250582.814820792,1.62600415105852e-08,0.00405209149626866,19,1,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10764117","10764117","IM",0,0,17,0,0,37,0.226726726726727,0,613.339394348813,1.63507195330339e-08,0.00446961885659989,17,0,0,0,1844,91356,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10764130","10764130","FM",0,2,32,0,0,34,0.25668449197861,0,227682.899274883,1.62962220338089e-08,0.00410497924164872,32,0,2,2,1844,90405,1,251521,1.138461538,1.4,2.123076923,247,247,2
